id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
238,2,-0.478261,-0.07692310000000001,-0.305556,-0.790393,-0.802198,-0.7735850000000001,-0.490196,0.08571430000000001,-0.666667,-0.228571,-0.578947,-0.645084,-0.031446499999999995,-0.42105299999999996,-0.909091,-0.512195,-0.8,-0.8
240,2,-0.7391300000000001,0.07692310000000001,-0.055555600000000004,-0.676856,-0.692308,-0.811321,-0.464052,-0.0285714,-0.666667,-0.11428599999999998,-0.526316,-0.604317,0.132075,-0.526316,-0.454545,-0.512195,-0.533333,-0.466667
242,0,-0.130435,-0.07692310000000001,-0.08333330000000001,-0.475983,-0.736264,-0.811321,-0.385621,-0.08571430000000001,-0.5,-0.2,-0.452632,-0.532374,-0.00628931,-0.8421049999999999,0.0,-0.268293,0.266667,0.333333
246,3,-0.130435,-0.384615,-0.027777800000000002,-0.8253280000000001,-0.9120879999999999,-0.811321,-0.633987,0.314286,-0.833333,-0.342857,-0.642105,-0.760192,-0.496855,-0.526316,-0.545455,-0.268293,-0.466667,-0.733333
248,1,-0.21739099999999997,-0.538462,0.194444,-0.371179,-0.736264,-0.811321,-0.254902,-0.257143,-0.5,-0.6,-0.368421,-0.41966400000000004,-0.584906,-0.789474,-1.0,0.170732,0.0666667,0.2
252,0,0.347826,0.923077,0.75,0.100437,-0.516484,-0.660377,0.39869299999999996,-0.771429,0.333333,0.657143,0.0631579,0.275779,0.72327,-0.684211,-0.363636,-0.804878,-0.266667,0.0
254,2,-0.0869565,-0.230769,-0.22222199999999998,-0.42358100000000004,-0.5604399999999999,-0.849057,-0.607843,0.14285699999999998,-0.833333,-0.314286,-0.642105,-0.697842,-0.144654,-0.8421049999999999,-0.0909091,-0.6097560000000001,0.466667,0.466667
255,3,-0.130435,0.07692310000000001,0.25,-0.502183,-0.604396,-0.622642,-0.437908,-0.0285714,-0.666667,0.11428599999999998,-0.48421099999999995,-0.592326,-0.132075,-0.552632,-0.818182,-0.560976,-0.466667,0.0
256,1,0.695652,0.307692,0.9444440000000001,-0.28384299999999996,-0.802198,-0.660377,0.333333,-0.714286,0.166667,0.171429,0.0736842,0.179856,0.18239,-0.684211,0.636364,0.317073,0.0,0.4
258,0,-0.173913,-0.230769,-0.194444,-0.528384,-0.802198,-0.811321,-0.5163399999999999,0.0285714,-0.666667,-0.28571399999999997,-0.578947,-0.642686,-0.257862,-0.8947370000000001,0.272727,-0.121951,0.466667,0.466667
259,1,0.130435,0.153846,0.777778,-0.196507,-0.648352,-0.698113,0.163399,-0.6,0.0,-0.0285714,-0.042105300000000005,0.00719424,0.132075,-0.631579,-0.272727,-0.804878,-0.2,0.0666667
261,1,-0.565217,-0.692308,-0.611111,-0.8777290000000001,-0.824176,-0.924528,-0.777778,0.48571400000000003,-0.833333,-0.742857,-0.8315790000000001,-0.8537170000000001,-0.610063,-0.42105299999999996,-0.636364,-0.365854,-0.733333,-0.8
262,1,-0.21739099999999997,-0.538462,0.333333,-0.257642,-0.648352,-0.735849,-0.17647100000000002,-0.314286,-0.333333,-0.6,-0.29473699999999997,-0.34532399999999996,-0.40880500000000003,-0.736842,-1.0,0.121951,0.0,0.13333299999999998
263,3,-0.304348,-0.461538,-0.44444399999999995,-0.764192,-0.802198,-0.849057,-0.9215690000000001,0.714286,-1.0,-0.457143,-0.863158,-0.940048,-0.44654099999999997,-0.8421049999999999,-0.0909091,-0.6097560000000001,0.13333299999999998,0.2
264,3,-0.304348,-0.8461540000000001,-0.166667,-0.7030569999999999,-0.758242,-0.811321,-0.8169930000000001,0.5428569999999999,-1.0,-0.714286,-0.821053,-0.8729020000000001,-0.9622639999999999,-0.8684209999999999,-0.636364,-0.0731707,0.533333,0.733333
265,1,0.304348,0.230769,0.666667,-0.21397399999999997,-0.714286,-0.698113,-0.045751599999999996,-0.48571400000000003,-0.166667,0.2,-0.24210500000000001,-0.199041,-0.132075,-0.921053,0.181818,-0.6097560000000001,0.466667,0.8
267,2,-0.434783,-0.307692,-0.305556,-0.8951969999999999,-0.868132,-0.849057,-0.477124,0.08571430000000001,-0.666667,-0.342857,-0.526316,-0.63789,-0.20754699999999998,-0.315789,-0.545455,-0.804878,-0.8,-0.866667
268,1,0.173913,0.0,0.138889,-0.275109,-0.692308,-0.735849,-0.294118,-0.2,-0.5,0.0285714,-0.378947,-0.446043,-0.169811,-0.8947370000000001,0.181818,-0.560976,0.466667,0.733333
269,3,-0.434783,-0.538462,-0.44444399999999995,-0.6855899999999999,-0.714286,-0.811321,-0.9084969999999999,0.657143,-1.0,-0.5428569999999999,-0.8947370000000001,-0.9328540000000001,-0.597484,-0.947368,-0.363636,-0.6097560000000001,0.6,0.733333
273,3,-0.21739099999999997,-0.230769,0.333333,-0.537118,-0.692308,-0.735849,-0.5163399999999999,0.08571430000000001,-0.666667,0.11428599999999998,-0.631579,-0.6594720000000001,-0.610063,-0.8684209999999999,-0.909091,0.268293,0.4,0.733333
277,2,-0.565217,0.0,-0.08333330000000001,-0.7117899999999999,-0.736264,-0.849057,-0.529412,0.08571430000000001,-0.666667,-0.2,-0.610526,-0.6570739999999999,-0.06918239999999999,-0.578947,-0.272727,-1.0,-0.4,-0.333333
280,2,-0.0869565,-0.692308,-0.08333330000000001,-0.28384299999999996,-0.47252700000000003,-0.811321,-0.45098,-0.08571430000000001,-0.666667,-0.742857,-0.568421,-0.573141,-0.710692,-0.789474,-0.818182,-0.6097560000000001,0.4,0.666667
281,0,0.173913,-0.153846,0.47222200000000003,-0.22270700000000002,-0.67033,-0.7735850000000001,-0.032679700000000006,-0.48571400000000003,-0.166667,-0.171429,-0.24210500000000001,-0.191847,-0.47169799999999995,-0.815789,-1.0,-0.902439,0.13333299999999998,0.13333299999999998
282,2,-0.608696,-0.230769,-0.08333330000000001,-0.563319,-0.604396,-0.811321,-0.490196,0.0285714,-0.666667,-0.28571399999999997,-0.494737,-0.623501,-0.358491,-0.552632,-0.545455,-0.46341499999999997,-0.4,-0.466667
284,1,0.8695649999999999,0.538462,0.9444440000000001,0.10917,-0.5604399999999999,-0.622642,0.37254899999999996,-0.714286,0.166667,0.342857,0.0631579,0.218225,0.42138400000000004,-0.789474,0.454545,0.365854,0.0666667,0.666667
285,3,-0.304348,0.0,0.027777800000000002,-0.8165939999999999,-0.8901100000000001,-0.698113,-0.42483699999999996,0.0285714,-0.5,0.2,-0.568421,-0.5995199999999999,-0.144654,-0.5,-0.363636,-0.170732,-0.533333,-0.333333
286,1,-0.304348,0.153846,0.25,-0.257642,-0.626374,-0.7735850000000001,-0.254902,-0.257143,-0.5,0.0,-0.389474,-0.41726599999999997,0.0188679,-0.8684209999999999,0.454545,-0.7560979999999999,0.266667,0.333333
288,3,-0.347826,-0.230769,0.22222199999999998,-0.7205239999999999,-0.824176,-0.660377,-0.45098,0.0285714,-0.666667,-0.08571430000000001,-0.536842,-0.6019180000000001,-0.308176,-0.631579,-0.454545,-0.902439,-0.4,0.0
290,1,-0.347826,-0.692308,-0.527778,-0.755459,-0.67033,-0.849057,-0.699346,0.371429,-0.833333,-0.8,-0.7789470000000001,-0.805755,-0.5597479999999999,-0.368421,0.454545,-0.21951199999999998,-0.733333,-0.8
293,2,-0.391304,-0.307692,0.0,-0.519651,-0.604396,-0.886792,-0.437908,-0.08571430000000001,-0.666667,-0.428571,-0.431579,-0.573141,-0.396226,-0.552632,-0.454545,-0.414634,-0.13333299999999998,-0.2
301,1,0.434783,0.538462,0.611111,-0.22270700000000002,-0.714286,-0.698113,0.346405,-0.714286,0.166667,0.457143,-0.010526299999999999,0.191847,0.371069,-0.631579,-0.272727,0.0243902,-0.2,0.0666667
302,0,-0.130435,-0.230769,0.055555600000000004,-0.45851499999999995,-0.736264,-0.811321,-0.490196,0.0285714,-0.666667,-0.342857,-0.452632,-0.621103,-0.18239,-0.763158,0.363636,-0.902439,0.13333299999999998,0.0666667
303,2,-0.0869565,-0.692308,-0.11111099999999999,-0.22270700000000002,-0.450549,-0.849057,-0.39869299999999996,-0.14285699999999998,-0.666667,-0.571429,-0.431579,-0.517986,-0.7735850000000001,-0.710526,-1.0,-0.317073,0.6,0.533333
307,1,0.434783,0.153846,0.8611110000000001,-0.14410499999999998,-0.692308,-0.698113,0.24183000000000002,-0.657143,0.166667,0.0,0.021052599999999998,0.0815348,0.144654,-0.710526,-0.545455,0.365854,-0.0666667,0.466667
309,0,0.565217,0.384615,0.666667,-0.187773,-0.736264,-0.698113,0.045751599999999996,-0.5428569999999999,-0.166667,0.228571,-0.157895,-0.11510799999999999,0.081761,-0.8684209999999999,0.272727,-0.8536590000000001,0.333333,0.4
310,0,0.565217,0.153846,0.8611110000000001,-0.030567700000000003,-0.67033,-0.698113,0.21568600000000002,-0.657143,0.0,0.14285699999999998,-0.0315789,0.055155899999999994,-0.257862,-0.8421049999999999,-0.181818,0.560976,0.266667,0.666667
311,1,-0.26087,0.307692,0.388889,-0.266376,-0.692308,-0.698113,-0.09803919999999999,-0.428571,-0.333333,0.14285699999999998,-0.147368,-0.261391,0.396226,-0.736842,-0.454545,-0.0731707,0.0,0.2
312,3,-0.130435,-0.07692310000000001,0.194444,-0.668122,-0.802198,-0.698113,-0.41176499999999994,-0.0285714,-0.5,0.057142899999999996,-0.473684,-0.568345,-0.00628931,-0.578947,-0.909091,0.0243902,-0.466667,0.0666667
313,2,-0.608696,-0.384615,-0.166667,-0.554585,-0.626374,-0.811321,-0.529412,0.08571430000000001,-0.666667,-0.428571,-0.557895,-0.654676,-0.45911899999999994,-0.657895,-0.545455,-0.170732,-0.266667,-0.0666667
315,2,-0.26087,-0.307692,-0.361111,-0.80786,-0.824176,-0.811321,-0.477124,0.08571430000000001,-0.666667,-0.314286,-0.5473680000000001,-0.6354920000000001,-0.194969,-0.42105299999999996,-1.0,-0.268293,-0.733333,-0.8
316,3,-0.130435,-0.461538,-0.388889,-0.8864629999999999,-0.956044,-0.811321,-0.751634,0.48571400000000003,-0.833333,-0.228571,-0.684211,-0.844125,-0.40880500000000003,-0.5,-0.272727,-0.707317,-0.466667,-0.8
317,3,-0.21739099999999997,-0.384615,-0.277778,-0.764192,-0.802198,-0.735849,-0.8169930000000001,0.5428569999999999,-0.833333,-0.257143,-0.6947369999999999,-0.8729020000000001,-0.42138400000000004,-0.657895,-0.727273,-0.512195,0.0,-0.13333299999999998
318,1,-0.043478300000000004,-0.07692310000000001,0.805556,-0.09170310000000001,-0.626374,-0.698113,-0.0196078,-0.428571,-0.166667,-0.08571430000000001,-0.24210500000000001,-0.194245,-0.383648,-0.8684209999999999,-0.363636,0.560976,0.466667,1.0
319,3,-0.304348,-0.692308,-0.694444,-0.938865,-0.8461540000000001,-0.886792,-0.895425,0.714286,-1.0,-0.742857,-0.915789,-0.930456,-0.5220130000000001,-0.394737,-0.363636,-0.804878,-0.666667,-0.866667
321,1,0.391304,0.6153850000000001,0.666667,0.0131004,-0.516484,-0.698113,0.42483699999999996,-0.771429,0.333333,0.48571400000000003,0.0736842,0.28057600000000005,0.169811,-0.631579,-1.0,-0.365854,-0.266667,0.2
323,2,-0.391304,-0.230769,-0.305556,-0.799127,-0.802198,-0.7735850000000001,-0.5163399999999999,0.14285699999999998,-0.666667,-0.28571399999999997,-0.5894739999999999,-0.6690649999999999,-0.22012600000000002,-0.315789,-0.454545,-0.8536590000000001,-0.733333,-0.933333
324,1,0.0869565,0.384615,0.555556,-0.135371,-0.582418,-0.698113,-0.00653595,-0.48571400000000003,-0.166667,0.11428599999999998,-0.189474,-0.16307,0.534591,-0.763158,-0.0909091,-0.9512200000000001,0.0,0.2
325,1,-0.0869565,-0.6153850000000001,0.333333,-0.344978,-0.714286,-0.811321,-0.24183000000000002,-0.257143,-0.333333,-0.628571,-0.389474,-0.398082,-0.5597479999999999,-0.815789,-0.818182,0.365854,0.266667,0.533333
326,2,-0.608696,-0.153846,-0.361111,-0.834061,-0.8461540000000001,-0.811321,-0.490196,0.08571430000000001,-0.666667,-0.171429,-0.621053,-0.652278,-0.044025199999999994,-0.42105299999999996,-0.727273,-0.804878,-0.8,-0.933333
331,3,0.0869565,-0.153846,0.055555600000000004,-0.510917,-0.648352,-0.7735850000000001,-0.607843,0.2,-0.833333,-0.14285699999999998,-0.684211,-0.721823,-0.22012600000000002,-0.8947370000000001,0.727273,-0.902439,0.666667,0.733333
332,0,0.347826,0.461538,0.555556,-0.266376,-0.736264,-0.735849,-0.00653595,-0.48571400000000003,-0.166667,0.228571,-0.2,-0.170264,0.20754699999999998,-0.789474,0.0,-0.6097560000000001,0.13333299999999998,0.266667
334,2,-0.434783,-0.307692,-0.305556,-0.8165939999999999,-0.8461540000000001,-0.811321,-0.503268,0.08571430000000001,-0.666667,-0.371429,-0.568421,-0.6570739999999999,-0.20754699999999998,-0.315789,-0.818182,-0.6097560000000001,-0.733333,-0.933333
338,2,0.130435,0.384615,0.333333,-0.266376,-0.67033,-0.886792,0.18954200000000002,-0.657143,0.0,0.14285699999999998,-0.0315789,0.057553999999999994,0.383648,-0.526316,-0.272727,0.268293,0.0,-0.4
339,3,0.043478300000000004,-0.07692310000000001,0.416667,-0.502183,-0.648352,-0.698113,-0.490196,0.08571430000000001,-0.666667,-0.14285699999999998,-0.621053,-0.640288,-0.22012600000000002,-0.8421049999999999,0.636364,-0.0243902,0.4,0.6
340,2,-0.391304,-0.384615,-0.08333330000000001,-0.528384,-0.626374,-0.811321,-0.490196,0.0285714,-0.666667,-0.428571,-0.526316,-0.623501,-0.45911899999999994,-0.631579,-0.727273,-0.6097560000000001,-0.0666667,-0.13333299999999998
341,2,-0.304348,-0.461538,-0.11111099999999999,-0.554585,-0.648352,-0.811321,-0.555556,0.08571430000000001,-0.666667,-0.514286,-0.526316,-0.671463,-0.5471699999999999,-0.657895,-0.636364,-0.512195,0.0666667,0.0
342,0,-0.434783,-0.461538,-0.027777800000000002,-0.633188,-0.67033,-0.849057,-0.633987,0.257143,-0.833333,-0.514286,-0.705263,-0.745803,-0.333333,-0.657895,-0.727273,0.0243902,-0.533333,-0.4
344,0,0.26087,0.6153850000000001,0.694444,-0.248908,-0.758242,-0.698113,0.437908,-0.771429,0.333333,0.514286,-0.010526299999999999,0.304556,0.18239,-0.684211,0.181818,-0.707317,-0.13333299999999998,0.13333299999999998
345,0,0.130435,0.692308,0.694444,0.00436681,-0.538462,-0.698113,0.464052,-0.771429,0.333333,0.714286,0.0315789,0.326139,0.308176,-0.605263,0.0,-0.0243902,-0.266667,0.0
346,2,0.21739099999999997,0.6153850000000001,0.833333,-0.266376,-0.78022,-0.811321,0.620915,-0.8857139999999999,0.5,0.314286,0.326316,0.556355,0.811321,-0.42105299999999996,-0.454545,-0.317073,-0.4,-0.733333
347,1,0.913043,0.461538,0.9444440000000001,0.0829694,-0.604396,-0.622642,0.30719,-0.714286,0.166667,0.28571399999999997,0.0315789,0.160671,0.396226,-0.815789,0.909091,0.21951199999999998,0.2,0.6
348,0,-0.347826,-0.153846,0.027777800000000002,-0.44978199999999996,-0.736264,-0.849057,-0.490196,0.0285714,-0.666667,-0.228571,-0.526316,-0.6187050000000001,-0.144654,-0.8684209999999999,-0.181818,-0.414634,0.733333,0.8
352,1,-0.347826,-0.6153850000000001,-0.5,-0.7117899999999999,-0.714286,-0.886792,-0.529412,0.14285699999999998,-0.666667,-0.628571,-0.652632,-0.676259,-0.396226,-0.28947399999999995,0.0909091,-1.0,-0.733333,-0.866667
356,0,-0.130435,-0.307692,0.333333,-0.266376,-0.67033,-0.698113,-0.0718954,-0.428571,-0.333333,-0.342857,-0.178947,-0.232614,-0.257862,-0.710526,-0.727273,-0.414634,-0.13333299999999998,0.0666667
358,1,0.565217,0.230769,0.916667,-0.22270700000000002,-0.736264,-0.698113,0.24183000000000002,-0.657143,0.166667,0.08571430000000001,0.0,0.0815348,0.308176,-0.710526,0.181818,0.512195,0.0,0.4
359,0,-0.391304,-0.07692310000000001,0.166667,-0.475983,-0.714286,-0.7735850000000001,-0.42483699999999996,-0.08571430000000001,-0.666667,-0.257143,-0.463158,-0.563549,-0.18239,-0.710526,-0.818182,-0.902439,-0.0666667,0.0
361,1,0.5217390000000001,0.461538,0.916667,-0.318777,-0.824176,-0.622642,0.359477,-0.714286,0.166667,0.514286,0.042105300000000005,0.206235,0.320755,-0.657895,-0.0909091,0.365854,-0.13333299999999998,0.333333
362,1,0.21739099999999997,0.0,0.805556,-0.20524,-0.692308,-0.698113,0.12418299999999999,-0.5428569999999999,0.0,-0.08571430000000001,-0.126316,-0.055155899999999994,0.081761,-0.815789,-0.363636,0.8536590000000001,0.0666667,0.6
364,3,-0.304348,0.07692310000000001,0.25,-0.624454,-0.758242,-0.698113,-0.464052,0.0285714,-0.666667,-0.057142899999999996,-0.526316,-0.604317,-0.031446499999999995,-0.605263,0.181818,-0.658537,-0.333333,0.0666667
365,0,-0.391304,-0.07692310000000001,0.027777800000000002,-0.572052,-0.736264,-0.811321,-0.45098,0.0285714,-0.666667,-0.228571,-0.463158,-0.6019180000000001,-0.20754699999999998,-0.578947,0.363636,-0.317073,-0.466667,-0.466667
366,1,0.5217390000000001,0.6153850000000001,0.805556,-0.135371,-0.67033,-0.660377,0.17647100000000002,-0.6,0.0,0.314286,-0.09473680000000001,0.0167866,0.584906,-0.763158,0.0909091,-0.8536590000000001,-0.0666667,0.266667
367,3,-0.26087,0.07692310000000001,0.25,-0.6069869999999999,-0.714286,-0.698113,-0.437908,-0.0285714,-0.666667,0.057142899999999996,-0.48421099999999995,-0.589928,-0.031446499999999995,-0.578947,-0.909091,-0.7560979999999999,-0.4,0.0
370,0,-0.304348,0.07692310000000001,0.138889,-0.545852,-0.78022,-0.7735850000000001,-0.359477,-0.14285699999999998,-0.5,-0.11428599999999998,-0.4,-0.510791,0.10691800000000001,-0.657895,-0.181818,-0.268293,-0.266667,-0.2
372,2,0.043478300000000004,-0.07692310000000001,-0.11111099999999999,-0.275109,-0.47252700000000003,-0.886792,-0.359477,-0.2,-0.5,-0.257143,-0.494737,-0.484412,-0.031446499999999995,-0.710526,-0.363636,-0.658537,0.333333,0.466667
373,3,0.043478300000000004,0.07692310000000001,0.305556,-0.475983,-0.626374,-0.735849,-0.42483699999999996,-0.0285714,-0.5,-0.11428599999999998,-0.5473680000000001,-0.580336,-0.081761,-0.763158,-0.909091,-0.365854,0.0666667,0.4
377,1,0.347826,0.384615,0.8888889999999999,-0.22270700000000002,-0.736264,-0.660377,0.37254899999999996,-0.714286,0.166667,0.28571399999999997,0.0736842,0.22302199999999997,0.18239,-0.657895,0.363636,0.0731707,-0.0666667,0.333333
379,1,-0.608696,-0.769231,-0.611111,-0.8864629999999999,-0.868132,-0.811321,-0.8300649999999999,0.6,-0.833333,-0.771429,-0.8315790000000001,-0.892086,-0.7610060000000001,-0.5,-0.909091,-0.7560979999999999,-0.733333,-0.8
381,0,-0.695652,-0.538462,-0.44444399999999995,-0.8427950000000001,-0.802198,-0.849057,-0.647059,0.314286,-0.833333,-0.628571,-0.7789470000000001,-0.767386,-0.584906,-0.44736800000000004,-1.0,-0.7560979999999999,-0.8,-0.666667
382,2,0.434783,0.6153850000000001,0.666667,0.0742358,-0.5604399999999999,-0.924528,0.803922,-0.942857,0.666667,0.257143,0.578947,0.7721819999999999,0.924528,-0.236842,-0.545455,-0.46341499999999997,-0.6,-0.933333
383,2,-0.652174,0.0,-0.138889,-0.676856,-0.692308,-0.811321,-0.464052,0.0285714,-0.666667,-0.14285699999999998,-0.505263,-0.609113,0.0188679,-0.44736800000000004,-0.909091,-0.317073,-0.6,-0.6
385,0,-0.347826,-0.153846,-0.138889,-0.641921,-0.802198,-0.7735850000000001,-0.607843,0.257143,-0.666667,-0.28571399999999997,-0.6947369999999999,-0.7314149999999999,-0.18239,-0.763158,-0.363636,-0.121951,-0.2,0.0666667
387,1,0.130435,-0.230769,0.361111,-0.20524,-0.648352,-0.7735850000000001,-0.032679700000000006,-0.48571400000000003,-0.166667,-0.257143,-0.157895,-0.191847,-0.283019,-0.763158,-0.454545,-0.365854,0.0,0.2
390,0,0.173913,0.8461540000000001,0.8611110000000001,-0.100437,-0.648352,-0.660377,0.503268,-0.771429,0.333333,0.771429,0.09473680000000001,0.371703,0.20754699999999998,-0.657895,-0.454545,-0.0731707,-0.333333,0.13333299999999998
391,2,-0.434783,-0.307692,-0.305556,-0.9213969999999999,-0.934066,-0.7735850000000001,-0.477124,0.08571430000000001,-0.666667,-0.342857,-0.5894739999999999,-0.645084,-0.22012600000000002,-0.315789,-0.636364,-0.21951199999999998,-0.8,-0.866667
392,3,-0.21739099999999997,-0.6153850000000001,-0.166667,-0.510917,-0.582418,-0.132075,-0.633987,0.2,-0.833333,-0.4,-0.663158,-0.7314149999999999,-0.735849,-0.789474,-0.636364,-0.46341499999999997,0.0666667,0.4
393,3,-0.130435,-0.153846,0.388889,-0.45851499999999995,-0.604396,-0.698113,-0.464052,0.0285714,-0.666667,0.08571430000000001,-0.578947,-0.606715,-0.572327,-0.815789,-0.181818,-0.170732,0.2,0.466667
396,0,0.043478300000000004,-0.692308,0.0,-0.43231400000000003,-0.714286,-0.7735850000000001,-0.359477,-0.14285699999999998,-0.5,-0.628571,-0.378947,-0.5035970000000001,-0.660377,-0.657895,-1.0,-1.0,-0.2,-0.266667
398,2,-0.304348,-0.384615,-0.027777800000000002,-0.49345,-0.582418,-0.886792,-0.464052,-0.0285714,-0.666667,-0.48571400000000003,-0.526316,-0.597122,-0.433962,-0.657895,-0.818182,-1.0,-0.2,-0.0666667
400,3,-0.391304,-0.307692,-0.333333,-0.5982529999999999,-0.626374,-0.698113,-0.72549,0.371429,-0.833333,-0.342857,-0.715789,-0.805755,-0.371069,-0.789474,-0.363636,-1.0,0.13333299999999998,0.333333
402,0,-0.478261,-0.692308,0.11111099999999999,-0.528384,-0.736264,-0.7735850000000001,-0.464052,0.0285714,-0.666667,-0.771429,-0.48421099999999995,-0.606715,-0.660377,-0.736842,-0.454545,0.0243902,0.0,0.0666667
403,0,0.21739099999999997,0.461538,0.805556,-0.49345,-0.868132,-0.698113,0.30719,-0.714286,0.166667,0.28571399999999997,0.010526299999999999,0.16307,0.194969,-0.605263,0.0909091,-0.46341499999999997,-0.333333,-0.13333299999999998
407,0,-0.695652,-0.6153850000000001,-0.333333,-0.772926,-0.736264,-0.7735850000000001,-0.712418,0.428571,-0.833333,-0.771429,-0.768421,-0.8201440000000001,-0.672956,-0.552632,-0.909091,0.121951,-0.8,-0.533333
408,1,-0.21739099999999997,-0.6153850000000001,-0.027777800000000002,-0.7205239999999999,-0.868132,-0.849057,-0.581699,0.2,-0.666667,-0.628571,-0.631579,-0.709832,-0.496855,-0.736842,-0.909091,-0.658537,-0.333333,-0.333333
412,0,-0.782609,-0.769231,-0.694444,-0.8951969999999999,-0.802198,-0.924528,-0.895425,0.771429,-1.0,-0.828571,-0.947368,-0.940048,-0.672956,-0.342105,-0.909091,-0.414634,-0.933333,-0.8
416,0,0.21739099999999997,0.538462,0.8888889999999999,-0.30130999999999997,-0.8461540000000001,-0.622642,0.359477,-0.714286,0.166667,0.5428569999999999,-0.0526316,0.201439,-0.0188679,-0.763158,-0.636364,0.170732,-0.0666667,0.333333
418,2,0.0,-0.769231,-0.055555600000000004,-0.310044,-0.49450500000000003,-0.849057,-0.5163399999999999,-0.0285714,-0.666667,-0.742857,-0.494737,-0.623501,-0.7735850000000001,-0.736842,-1.0,-0.170732,0.666667,0.6
419,2,-0.391304,-0.230769,-0.166667,-0.43231400000000003,-0.450549,-0.811321,-0.477124,0.0285714,-0.666667,-0.228571,-0.505263,-0.623501,-0.22012600000000002,-0.552632,-0.454545,-0.414634,-0.466667,-0.6
420,1,-0.130435,-0.923077,-0.11111099999999999,-0.650655,-0.802198,-0.849057,-0.72549,0.371429,-0.833333,-0.857143,-0.705263,-0.810552,-0.798742,-0.8947370000000001,-0.545455,-0.0243902,0.6,0.666667
422,0,0.0869565,0.153846,0.694444,-0.20524,-0.692308,-0.660377,0.24183000000000002,-0.714286,0.0,-0.0285714,0.021052599999999998,0.117506,0.0566038,-0.684211,-0.545455,-0.658537,-0.13333299999999998,0.0
427,0,0.434783,0.538462,0.611111,-0.135371,-0.648352,-0.660377,0.41176499999999994,-0.771429,0.333333,0.4,0.0315789,0.261391,0.320755,-0.684211,-0.0909091,0.170732,-0.2,0.0666667
428,0,-0.434783,-0.6153850000000001,0.361111,-0.371179,-0.736264,-0.735849,-0.254902,-0.257143,-0.5,-0.6,-0.368421,-0.414868,-0.509434,-0.789474,-0.363636,0.6097560000000001,0.13333299999999998,0.4
434,2,-0.478261,-0.307692,-0.166667,-0.772926,-0.802198,-0.811321,-0.503268,0.08571430000000001,-0.666667,-0.228571,-0.505263,-0.654676,-0.20754699999999998,-0.394737,-0.0909091,-0.317073,-0.666667,-0.733333
436,3,-0.478261,-0.692308,-0.22222199999999998,-0.641921,-0.714286,-0.849057,-0.764706,0.428571,-0.833333,-0.657143,-0.789474,-0.8345319999999999,-0.849057,-0.8421049999999999,-0.727273,-0.317073,0.266667,0.466667
438,0,-0.5217390000000001,-0.461538,-0.138889,-0.764192,-0.824176,-0.811321,-0.503268,0.08571430000000001,-0.666667,-0.5428569999999999,-0.610526,-0.64988,-0.295597,-0.44736800000000004,0.0909091,-0.9512200000000001,-0.733333,-0.666667
439,0,-0.21739099999999997,0.230769,0.277778,-0.20524,-0.648352,-0.7735850000000001,-0.150327,-0.371429,-0.333333,0.08571430000000001,-0.231579,-0.306954,0.15723299999999998,-0.789474,-0.363636,-0.7560979999999999,0.0666667,0.13333299999999998
442,3,-0.26087,0.07692310000000001,-0.08333330000000001,-0.7205239999999999,-0.758242,-0.660377,-0.359477,-0.08571430000000001,-0.5,0.0,-0.557895,-0.539568,-0.044025199999999994,-0.526316,0.0,-0.6097560000000001,-0.533333,-0.333333
443,3,-0.21739099999999997,-0.769231,-0.44444399999999995,-0.80786,-0.802198,-0.849057,-0.9084969999999999,0.714286,-1.0,-0.657143,-0.9052629999999999,-0.9352520000000001,-0.886792,-0.789474,-0.454545,-0.317073,0.0666667,0.13333299999999998
444,0,0.130435,0.307692,0.333333,-0.126638,-0.626374,-0.698113,-0.045751599999999996,-0.48571400000000003,-0.166667,0.171429,-0.16842100000000002,-0.201439,0.0566038,-0.815789,0.0909091,-0.46341499999999997,0.2,0.333333
445,2,0.26087,0.538462,0.694444,0.17030599999999999,-0.450549,-0.924528,0.647059,-0.8857139999999999,0.5,0.28571399999999997,0.442105,0.582734,0.672956,-0.315789,-0.363636,0.0731707,-0.466667,-0.8
446,3,-0.304348,0.0,-0.055555600000000004,-0.729258,-0.736264,-0.735849,-0.41176499999999994,0.0285714,-0.5,0.14285699999999998,-0.578947,-0.58753,-0.144654,-0.473684,0.0909091,-0.8536590000000001,-0.466667,-0.333333
448,0,-0.043478300000000004,0.8461540000000001,0.777778,0.0829694,-0.406593,-0.698113,0.30719,-0.714286,0.166667,0.628571,-0.010526299999999999,0.165468,0.433962,-0.605263,-1.0,-0.804878,-0.333333,-0.2
453,0,-0.173913,-0.6153850000000001,-0.055555600000000004,-0.35371199999999997,-0.67033,-0.735849,-0.359477,-0.14285699999999998,-0.5,-0.514286,-0.463158,-0.510791,-0.710692,-0.8947370000000001,-0.363636,0.414634,0.4,0.666667
455,1,0.434783,0.461538,0.694444,-0.0480349,-0.626374,-0.660377,0.163399,-0.6,0.0,0.14285699999999998,-0.11578900000000002,0.014388499999999999,0.194969,-0.8421049999999999,-0.818182,-0.804878,0.0666667,0.533333
