id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
23520,0,-0.616452,-0.6912149999999999,-0.686403,-0.6685270000000001,-0.66743,-0.600275,-0.6056739999999999,-0.322259,-0.228692,-0.29680100000000004,-0.064412,-0.130736,-0.29338200000000003,1.406721,0.810161,-1.079457,-1.057295,0.055816,-0.874991,-0.7235699999999999,-0.696663,1.899436,-0.647565
12910,0,0.253137,0.896965,1.01532,1.078497,1.310877,1.148668,1.234062,0.080687,-0.076872,0.157572,-0.052730999999999986,-0.052323,-0.012122,0.713055,0.810161,-1.079457,0.858557,-0.486615,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
10766,0,0.253137,-0.5842,-0.5950479999999999,-0.538141,-0.518794,-0.497028,-0.488803,-0.273476,-0.12678399999999998,-0.277206,-0.28533800000000004,-0.286318,-0.282469,-1.213794,-1.234323,0.185828,0.858557,-1.354506,1.794564,0.111736,0.13886500000000002,0.188746,0.234917
19758,0,1.992316,0.329025,0.382393,0.463672,0.6472859999999999,0.782987,0.8592540000000001,-0.17289000000000002,-0.08338200000000001,0.157572,0.033316000000000005,-0.07195900000000001,-0.117426,-0.597202,0.810161,0.185828,-1.057295,-0.269643,0.014861,0.111736,0.13886500000000002,0.188746,1.999879
3729,1,1.992316,0.8334889999999999,0.823631,0.88612,1.048845,1.221617,1.214836,-0.341942,-0.08338200000000001,-0.069615,0.234517,-0.314136,-0.068374,-0.443054,0.810161,0.185828,0.858557,-0.812074,0.904712,1.782348,0.13886500000000002,0.188746,0.234917
18930,0,-1.486041,-0.630007,-0.601483,-0.644157,-0.659906,-0.5028020000000001,-0.6359319999999999,0.04265,-0.155342,-0.250796,0.346416,-0.248683,0.104825,0.25061100000000003,0.810161,-1.079457,-1.057295,-0.595102,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
13983,0,0.253137,2.012948,2.131719,2.279378,2.355555,2.3628240000000003,2.51245,0.110875,0.17729,0.100775,0.138768,0.209491,0.100381,0.5589069999999999,-1.234323,0.185828,-1.057295,0.923707,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
7999,0,-0.616452,-0.594494,-0.614114,-0.612952,-0.516012,-0.510532,-0.603508,-0.011506,-0.061421,0.278947,0.299691,-0.122292,0.290569,0.25061100000000003,0.810161,-1.079457,-1.057295,-0.161156,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
24384,0,-0.616452,0.067871,0.127745,0.16486099999999998,0.157077,-0.673454,-0.394669,-0.160815,-0.12678399999999998,-0.126411,-0.30806300000000003,0.733118,-0.23713,-0.8284239999999999,-1.234323,0.185828,0.858557,-0.269643,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
15927,0,0.253137,0.677639,0.52832,0.402257,0.189783,0.220205,0.124951,0.008236,0.16856600000000002,-0.012477,-0.071625,0.527594,0.4492,1.175499,0.810161,0.185828,-1.057295,-0.378129,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
13516,1,-1.486041,-0.69575,-0.6279680000000001,-0.677929,-0.672497,-0.6630590000000001,-0.652724,0.451876,-0.238197,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-1.1367200000000002,0.810161,1.451114,0.858557,-1.24602,0.904712,-0.7235699999999999,-0.696663,-1.521944,-1.530046
125,0,0.253137,-0.436049,-0.424561,-0.399652,-0.371278,-0.338745,-0.390269,-0.257174,-0.207945,-0.262723,-0.253102,-0.293649,-0.29338200000000003,-1.1367200000000002,-1.234323,-1.079457,0.858557,-0.920561,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
8259,0,0.253137,0.5809449999999999,0.707842,0.8556790000000001,1.084752,1.237917,1.322991,0.14106300000000002,0.177029,0.271165,-0.020814,-0.019596,0.004753,0.096463,0.810161,-1.079457,0.858557,-0.269643,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
14726,0,0.253137,-0.331302,-0.334779,-0.295035,-0.259731,-0.352693,-0.445195,-0.246065,-0.179344,-0.251932,-0.277997,-0.291097,-0.286576,-1.059646,0.810161,1.451114,0.858557,0.815221,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
21068,0,-0.616452,-0.695642,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.635496,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.246981,-0.235668,0.635981,-1.234323,0.185828,0.858557,-0.486615,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
29586,1,0.253137,-0.442419,-0.441646,-0.390207,-0.374309,-0.371872,-0.449544,-0.221191,-0.118104,-0.29680100000000004,-0.30806300000000003,-0.242137,-0.29338200000000003,-1.1367200000000002,-1.234323,0.185828,0.858557,0.381275,-0.874991,0.111736,0.13886500000000002,1.899436,0.234917
23126,1,-0.616452,-0.663605,-0.657122,-0.646911,-0.6389060000000001,-0.634784,1.153915,-0.196437,-0.163632,-0.174064,-0.198334,6.728058,-0.012122,-0.443054,0.810161,0.185828,-1.057295,1.14068,0.014861,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
17445,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.288907,0.810161,0.185828,-1.057295,0.381275,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
12694,0,-1.486041,-0.674185,-0.669543,-0.6663060000000001,-0.629097,-0.613549,-0.656083,-0.249809,-0.222008,-0.138225,-0.115925,-0.301045,-0.29338200000000003,2.023312,0.810161,-1.079457,-1.057295,0.706734,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
2547,0,0.253137,0.044906,-0.166975,0.710009,-0.109463,-0.063942,-0.018148,2.978712,4.085106,-0.183208,-0.180397,-0.183229,-0.124626,-0.5201279999999999,-1.234323,1.451114,-1.057295,1.683111,-0.874991,-0.7235699999999999,-0.696663,0.188746,0.234917
8464,0,0.253137,2.720685,4.638569,2.588744,2.481263,2.550369,2.390039,0.20983,0.342173,0.106455,0.135704,0.524453,0.064493,0.713055,0.810161,0.185828,0.858557,-0.812074,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
11523,0,-0.616452,-0.687276,-0.671734,-0.66472,-0.667585,-0.648288,-0.6401640000000001,-0.259227,-0.217233,-0.278854,-0.250741,-0.265177,-0.251306,1.021351,0.810161,-1.079457,-1.057295,0.164303,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
16088,1,-1.486041,-0.6786800000000001,-0.690983,-0.677929,-0.672497,-0.643682,-0.624313,-0.341942,-0.25699,-0.29680100000000004,-0.232867,-0.203389,-0.247818,0.713055,0.810161,0.185828,-1.057295,-0.378129,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
28410,0,-0.616452,-0.6481100000000001,-0.560385,-0.641879,-0.625165,-0.639192,-0.5428890000000001,0.219249,-0.14848499999999998,-0.123855,-0.215122,0.113994,-0.29338200000000003,-0.674276,0.810161,1.451114,-1.057295,-0.161156,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
16704,0,0.253137,-0.006347,0.01929,0.035356,-0.05041,-0.49188,-0.500977,-0.225175,-0.173788,-0.15481,-0.276146,-0.281409,-0.23713,-0.905498,-1.234323,0.185828,0.858557,0.815221,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
11404,0,0.253137,-0.417783,-0.411943,-0.402507,-0.3849260000000001,-0.358763,-0.342077,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.040248,-1.1367200000000002,0.810161,0.185828,-1.057295,0.164303,3.574267,2.617654,1.809921,0.188746,0.234917
26484,0,0.253137,-0.532594,-0.601525,-0.536051,-0.563717,-0.610703,-0.633397,-0.281566,-0.08338200000000001,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-1.213794,0.810161,-1.079457,0.858557,2.225543,0.904712,1.782348,1.809921,1.899436,0.234917
5935,0,1.992316,0.42724,0.47625,0.414168,0.2992,0.359687,0.371252,-0.073572,-0.082514,-0.126411,0.055785,-0.314136,-0.152752,-0.365981,0.810161,-1.079457,0.858557,-0.486615,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
19799,1,1.992316,-0.4834729999999999,-0.432878,-0.399897,-0.382221,-0.311704,-0.285455,-0.160272,-0.191887,-0.29680100000000004,-0.116564,-0.248683,-0.29338200000000003,-0.75135,0.810161,0.185828,-1.057295,-0.378129,0.014861,0.111736,1.809921,1.899436,1.999879
22634,1,-1.486041,-0.690345,-0.685504,-0.677929,-0.660373,-0.6630590000000001,-0.652724,-0.318395,-0.25699,-0.2525,-0.30806300000000003,-0.314136,-0.29338200000000003,0.481833,0.810161,-1.079457,-1.057295,0.815221,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
28193,0,-1.486041,-0.680866,-0.675697,-0.5997,-0.591309,-0.645228,-0.634522,-0.276253,-0.021534,-0.240005,-0.169417,-0.243185,-0.226499,0.019389,0.810161,-1.079457,0.858557,-0.161156,-1.764843,-1.558876,-0.696663,0.188746,0.234917
29907,0,-0.616452,0.751449,0.836374,-0.302029,-0.353122,-0.21520100000000006,-0.597815,2.438955,3.28547,10.161339,0.797651,-0.099515,0.056617,-0.134759,-1.234323,1.451114,0.858557,-0.703588,0.014861,0.111736,-0.696663,-0.6665989999999999,0.234917
9433,0,-0.616452,-0.694148,-0.683509,-0.6397010000000001,-0.672497,-0.652466,-0.642045,-0.306501,-0.141931,-0.29680100000000004,-0.266954,-0.272508,-0.261206,1.792091,0.810161,-1.079457,-1.057295,-0.378129,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
26113,0,-1.486041,-0.6268560000000001,-0.660297,-0.65278,-0.558666,-0.651364,-0.636436,-0.210081,-0.181297,0.119121,-0.262677,-0.250646,-0.265762,4.258457,0.810161,0.185828,0.858557,0.272789,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
22655,0,-1.486041,-0.25508800000000004,-0.5020479999999999,-0.420143,-0.281213,-0.58585,-0.547071,0.469928,0.520511,1.142937,-0.008431000000000001,0.099791,0.518502,-0.134759,0.810161,-1.079457,-1.057295,0.055816,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
5258,0,-0.616452,-0.687887,-0.635513,-0.6102270000000001,-0.666435,-0.641857,-0.6370239999999999,-0.103338,-0.053218,-0.27465100000000003,-0.225782,-0.252937,-0.271444,-0.674276,0.810161,1.451114,0.858557,-1.137534,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
4397,0,-0.616452,-0.690345,-0.611739,-0.672305,-0.660373,-0.656644,-0.646175,-0.02497,-0.25699,-0.2525,-0.30806300000000003,-0.288609,-0.271444,-0.674276,0.810161,-1.079457,0.858557,-1.137534,-0.874991,-0.7235699999999999,1.809921,-0.6665989999999999,0.234917
22694,0,0.253137,1.9140000000000001,2.079803,1.038453,0.929293,-0.402137,-0.476361,0.871848,-0.047966,-0.179743,0.704519,-0.312762,-0.011222,1.483795,0.810161,-1.079457,0.858557,-0.378129,0.014861,0.111736,0.13886500000000002,0.188746,-0.647565
14516,0,0.253137,-0.042226,-0.092818,0.120217,0.759781,0.290308,0.107639,0.8710629999999999,1.050622,3.121392,-0.17586500000000002,-0.180284,-0.136383,0.790129,0.810161,-1.079457,0.858557,-0.378129,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
12077,0,0.253137,0.664656,0.746747,0.786737,0.929541,0.711486,0.776219,-0.040064,-0.105083,-0.126411,-0.116564,-0.111231,-0.119001,-0.134759,0.810161,0.185828,0.858557,-1.137534,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
11277,1,0.253137,0.671908,0.6371680000000001,0.605594,0.595072,0.58031,0.50112,-0.138597,-0.083599,-0.137771,-0.09952,-0.123078,-0.274594,-0.5201279999999999,-1.234323,0.185828,-1.057295,0.706734,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
20230,1,0.253137,-0.5085149999999999,-0.483207,-0.449877,-0.394392,-0.378369,-0.358516,-0.266774,-0.201782,-0.163443,-0.30806300000000003,-0.272246,-0.202535,-1.1367200000000002,0.810161,0.185828,-1.057295,1.574625,0.014861,0.111736,0.13886500000000002,0.188746,1.999879
27707,1,0.253137,-0.051502,-0.012267,-0.171066,-0.28227,-0.324879,-0.50808,-0.221191,-0.190064,-0.213026,-0.24423000000000006,-0.291227,-0.271669,-0.905498,0.810161,0.185828,0.858557,-1.137534,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
11530,0,-0.616452,-0.695642,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.535014,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,0.091937,-0.23713,-0.674276,-1.234323,1.451114,-1.057295,0.706734,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
5355,0,0.253137,1.481554,1.609046,1.731823,1.980795,2.203719,2.336339,-0.058177,-0.048661,-0.012818,0.011102,0.026221,-0.062749,1.483795,-1.234323,0.185828,0.858557,-0.920561,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
25542,0,0.253137,-0.570769,-0.658654,-0.629708,-0.60561,-0.593268,-0.564601,-0.279091,-0.209942,-0.237562,-0.24423000000000006,-0.183229,-0.180878,-0.75135,0.810161,1.451114,-1.057295,0.923707,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
6995,0,0.253137,4.838303,5.143791,4.862833,4.663636,4.607128,4.868851,0.63584,0.406278,0.564463,0.4582520000000001,0.667665,0.297657,1.869164,0.810161,1.451114,0.858557,-0.812074,1.794564,1.782348,1.809921,1.899436,0.234917
15068,0,-0.616452,-0.622646,-0.690983,-0.565467,-0.540276,-0.6630590000000001,-0.582434,-0.341942,0.081502,0.187561,-0.30806300000000003,-0.040148,-0.29338200000000003,1.483795,-1.234323,0.185828,-1.057295,-0.161156,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
3520,0,0.253137,4.518929,4.649303,4.94145,4.646771,5.008486,5.177164,0.5636909999999999,0.6110479999999999,0.839132,0.457932,0.471304,0.437893,2.9482,0.810161,0.185828,-1.057295,-0.161156,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
25528,0,1.992316,-0.698575,-0.651867,-0.595403,-0.538706,-0.525945,-0.481297,-0.160815,-0.12678399999999998,-0.126411,-0.30806300000000003,-0.183229,-0.29338200000000003,-1.213794,0.810161,0.185828,0.858557,-0.269643,-1.764843,-0.7235699999999999,0.13886500000000002,0.188746,1.999879
836,1,-0.616452,-0.67394,-0.65604,-0.677929,-0.597729,-0.617069,-0.5982350000000001,-0.191788,-0.25699,-0.023609,-0.12958599999999998,-0.10174,0.11753800000000003,-1.059646,0.810161,1.451114,0.858557,1.900084,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
13238,0,-0.616452,-0.619822,-0.684029,-0.651079,-0.668922,-0.6521859999999999,-0.641675,-0.312056,-0.176175,-0.283738,-0.265869,-0.271068,-0.263456,1.483795,0.810161,0.185828,0.858557,1.900084,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
25726,1,0.253137,0.321773,0.30487800000000004,0.309306,0.15115499999999998,0.107829,-0.378431,-0.159125,-0.059077,-0.292371,-0.105648,0.014113,-0.009479,1.021351,0.810161,-1.079457,-1.057295,-0.161156,1.794564,0.111736,0.13886500000000002,1.899436,0.234917
14654,0,-0.616452,-0.4581310000000001,-0.585016,-0.645931,-0.62574,-0.649094,-0.62312,0.117758,-0.160377,-0.125957,-0.227952,9.663969,-0.29338200000000003,0.8672030000000001,-1.234323,-1.079457,-1.057295,0.381275,-0.874991,-0.7235699999999999,-0.696663,-1.521944,-1.530046
23141,0,-1.486041,-0.690753,-0.685925,-0.672737,-0.6669010000000001,-0.657137,-0.646679,-0.320206,-0.241365,-0.276354,-0.285083,-0.290573,-0.273131,1.098425,0.810161,0.185828,-1.057295,0.381275,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
1671,0,0.253137,-0.021869,0.002064,-4.5e-05,-0.35133400000000004,-0.424096,-0.391714,-0.158642,0.003422,-0.240005,-0.180397,-0.150503,-0.124626,-0.905498,-1.234323,0.185828,-1.057295,1.683111,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
27949,0,0.253137,-0.079016,-0.106067,-0.116415,-0.095022,-0.06588200000000001,-0.089143,-0.191003,-0.12622,-0.069615,0.011485,-0.117776,-0.124626,0.481833,0.810161,-1.079457,0.858557,-0.812074,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
14758,0,0.253137,-0.316798,-0.27034400000000003,-0.24445,-0.212056,-0.203227,-0.157637,-0.190641,-0.181123,-0.239834,-0.242825,-0.183229,-0.23713,-1.059646,0.810161,1.451114,-1.057295,-1.24602,1.794564,0.111736,0.13886500000000002,0.188746,0.234917
23613,0,0.253137,2.98165,3.018071,2.432259,2.229334,0.698459,1.153982,0.327019,0.092569,0.102877,-0.179758,2.970707,-0.180259,1.098425,0.810161,-1.079457,-1.057295,-0.161156,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
9000,0,0.253137,-0.6956829999999999,-0.688932,-0.675823,-0.647688,-0.6355569999999999,-0.625925,-0.332946,-0.25699,-0.205927,-0.201334,-0.211898,-0.275044,0.8672030000000001,0.810161,0.185828,-1.057295,-0.05267,0.904712,-0.7235699999999999,1.809921,-0.6665989999999999,-0.647565
5864,0,-1.486041,-0.195456,-0.286544,-0.488969,-0.6317550000000001,-0.513789,-0.542503,1.3963299999999998,0.317087,-0.147937,0.271221,0.1155,0.424786,1.175499,-1.234323,0.185828,0.858557,0.923707,-0.874991,-0.7235699999999999,-1.532192,-1.521944,-1.530046
3097,0,0.253137,-0.415706,-0.297321,-0.349961,-0.385174,-0.393666,-0.428521,0.261814,0.177029,-0.211606,-0.116564,-0.13067,-0.012122,-0.905498,-1.234323,-1.079457,0.858557,-0.161156,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
12491,1,0.253137,-0.5883550000000001,-0.5656260000000001,-0.534796,-0.517519,-0.492998,-0.4678640000000001,-0.26291,-0.200003,-0.276525,-0.274231,-0.248683,-0.258393,-0.905498,0.810161,0.185828,-1.057295,-0.161156,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
28020,1,-1.486041,-0.308039,-0.460052,-0.416264,-0.672497,-0.6630590000000001,-0.652724,-0.258322,-0.03998,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-1.059646,0.810161,0.185828,0.858557,-0.703588,1.794564,0.111736,0.13886500000000002,0.188746,-1.530046
19913,1,0.253137,-0.295287,-0.263937,-0.273131,-0.223497,-0.181334,-0.266313,-0.255544,-0.188458,-0.217172,-0.256741,-0.266224,-0.191004,-1.059646,0.810161,0.185828,0.858557,-0.378129,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
14863,0,0.253137,-0.253173,-0.228895,-0.195133,-0.14891500000000002,-0.100079,-0.07631399999999999,-0.221191,-0.191887,-0.232167,-0.19278,-0.223614,-0.223067,-0.75135,0.810161,1.451114,0.858557,0.598248,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
23695,0,0.253137,0.203555,0.208534,0.27901,0.282194,0.289189,0.324756,-0.341942,0.033803,-0.293393,-0.16763,-0.150503,-0.164003,-0.5201279999999999,0.810161,1.451114,0.858557,2.00857,0.904712,1.782348,1.809921,1.899436,0.234917
18743,0,0.253137,-0.348631,-0.323777,-0.28272,-0.221678,-0.222142,-0.217012,-0.233266,-0.17018599999999998,-0.15481,-0.212313,-0.248683,-0.180878,-1.059646,0.810161,-1.079457,0.858557,-0.920561,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
10559,0,0.253137,1.986438,2.047613,2.103627,1.139002,1.180578,1.171865,0.092762,0.090225,-0.063935,-0.052730999999999986,0.013131,0.100381,0.173537,-1.234323,0.185828,-1.057295,0.923707,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
13949,1,-0.616452,-0.6692140000000001,-0.654284,-0.628785,-0.642839,-0.644834,-0.643825,-0.184241,-0.17391800000000002,-0.29680100000000004,-0.237336,-0.279446,-0.28775700000000004,1.021351,0.810161,-1.079457,-1.057295,-1.029047,-0.874991,-0.7235699999999999,0.13886500000000002,0.188746,-0.647565
21319,0,-1.486041,3.165775,3.3572050000000004,4.0213839999999985,4.650035,-0.33568600000000004,-0.302734,0.049654,1.4142860000000002,0.839132,-0.180397,-0.248683,-0.273975,3.796014,-1.234323,-1.079457,0.858557,2.117057,-0.874991,0.111736,0.13886500000000002,0.188746,0.234917
8202,0,-0.616452,-0.562837,0.164838,-0.392471,-0.645683,-0.644143,-0.652724,3.351108,0.602194,-0.198827,-0.23465500000000006,-0.314136,-0.29338200000000003,-0.134759,0.810161,-1.079457,-1.057295,-0.161156,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
25209,0,0.253137,0.010276,-0.175785,-0.111353,0.003312,0.09546,0.054695000000000014,0.060763,-0.03998,-0.012704,-0.052539,-0.117776,-0.124514,-0.674276,0.810161,0.185828,0.858557,-1.354506,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
27310,0,0.253137,-0.497529,-0.597001,-0.6106739999999999,-0.524359,1.281242,1.231409,-0.038796,-0.054129,0.244471,7.351887,-0.314136,-0.29338200000000003,0.404759,-1.234323,-1.079457,0.858557,-0.161156,0.014861,0.111736,-0.696663,-0.6665989999999999,-0.647565
29270,0,0.253137,-0.477429,-0.483389,-0.562828,-0.574738,-0.542673,-0.535887,-0.273476,-0.206513,-0.240005,-0.180397,-0.248683,-0.23713,-0.365981,-1.234323,0.185828,-1.057295,-1.029047,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
28033,0,0.253137,-0.010353,-0.011789,0.05912000000000001,0.075407,-0.343959,-0.329651,-0.215153,-0.04432,-0.29680100000000004,-0.116564,-0.150503,-0.23713,-0.905498,0.810161,-1.079457,0.858557,-0.703588,1.794564,0.111736,0.13886500000000002,1.899436,0.234917
8419,0,0.253137,1.015876,1.121625,1.20209,1.398128,1.576541,1.676978,0.050499,-0.03998,-0.012818,0.017485,0.013131,0.010378,0.25061100000000003,0.810161,1.451114,-1.057295,1.900084,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
7632,0,-0.616452,-0.679481,-0.6668729999999999,-0.677929,-0.656766,-0.6630590000000001,-0.64008,-0.238337,-0.25699,-0.239323,-0.30806300000000003,-0.26485,0.134133,0.481833,0.810161,0.185828,-1.057295,-0.812074,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
22378,0,0.253137,-0.105756,-0.032261,-0.040868,0.0224,0.077071,0.106245,-0.03934,-0.14848499999999998,-0.183208,-0.180397,-0.117776,-0.124626,0.404759,0.810161,0.185828,0.858557,-0.812074,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
15420,0,-0.616452,-0.695642,-0.657094,-0.677929,-0.672497,-0.6630590000000001,-0.6250180000000001,-0.196316,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.206138,-0.152752,-0.674276,0.810161,0.185828,-1.057295,2.334029,0.904712,-0.7235699999999999,-0.696663,-1.521944,-1.530046
24143,0,0.253137,-0.246437,-0.212499,-0.20720300000000005,-0.211683,-0.285896,-0.652724,-0.248118,-0.123702,-0.218195,-0.241229,-0.314136,-0.29338200000000003,-0.982572,-1.234323,-1.079457,0.858557,-0.920561,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
12966,0,0.253137,0.121311,0.156379,-0.23610100000000006,-0.425077,-0.077363,-0.258622,-0.038434,-0.12678399999999998,-0.126411,0.968596,-0.263933,-0.23713,-0.674276,0.810161,-1.079457,0.858557,-0.269643,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
5207,0,0.253137,0.018791,0.061385,0.132676,0.217358,0.298236,0.352815,-0.170837,-0.105083,-0.15481,-0.167183,-0.150503,-0.164003,-0.057685,0.810161,-1.079457,-1.057295,1.900084,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
11254,0,0.253137,1.138495,1.148053,1.164483,1.353546,1.525156,1.626166,-0.067414,-0.058035,-0.089664,-0.068242,-0.065479,-0.073325,0.8672030000000001,-1.234323,-1.079457,0.858557,-0.703588,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
29679,1,0.253137,0.091909,0.132185,0.180017,0.265701,0.327284,0.363545,-0.178928,-0.12678399999999998,-0.126411,-0.14848,-0.150503,-0.124626,0.096463,-1.234323,1.451114,-1.057295,-0.05267,1.794564,0.111736,0.13886500000000002,0.188746,0.234917
25525,0,-1.486041,-0.657738,-0.626872,-0.605829,-0.672497,-0.6630590000000001,-0.652724,-0.221191,-0.204907,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.905498,0.810161,0.185828,-1.057295,-0.161156,0.014861,0.111736,0.13886500000000002,0.188746,-1.530046
8621,0,0.253137,2.437911,2.574066,2.700009,2.612178,2.805862,2.555118,0.231807,0.134278,0.129798,0.203303,0.167666,0.10099999999999999,1.406721,-1.234323,0.185828,0.858557,0.055816,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
8015,0,-0.616452,-0.6902229999999999,-0.6906180000000001,-0.670445,-0.665471,-0.655542,-0.652724,-0.34037199999999995,-0.226304,-0.271129,-0.278891,-0.314136,-0.29338200000000003,1.252573,0.810161,-1.079457,-1.057295,0.055816,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
19550,1,0.253137,-0.5413939999999999,-0.443978,-0.42679,-0.442611,-0.468967,-0.286144,0.085457,0.046824,-0.012818,-0.30806300000000003,0.460243,0.437893,1.483795,0.810161,-1.079457,0.858557,-0.378129,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
27364,0,-1.486041,0.27765,-0.018871,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.221191,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.288907,-1.234323,-1.079457,0.858557,-0.920561,0.014861,0.111736,0.13886500000000002,-1.521944,-1.530046
10146,0,0.253137,-0.697896,-0.697868,-0.257067,-0.1939,-0.533461,-0.418849,-0.341881,1.04511,-0.175938,-0.115989,0.209884,-0.235555,1.792091,-1.234323,-1.079457,0.858557,-0.486615,0.904712,-1.558876,-0.696663,0.188746,0.234917
22874,0,-1.486041,-0.594073,-0.251488,1.052469,-0.672497,-0.6630590000000001,-0.652724,1.546605,3.649178,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,0.481833,0.810161,3.981685,-1.057295,0.381275,-0.874991,-0.7235699999999999,0.13886500000000002,0.188746,-1.530046
21206,0,0.253137,1.652913,-0.038176,-0.06642100000000001,-0.233134,-0.245236,-0.29146700000000003,1.816423,-0.12609,-0.228588,-0.269699,-0.183098,-0.236005,-0.134759,-1.234323,0.185828,-1.057295,0.489762,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
2921,0,0.253137,-0.023866,0.019178,-0.311935,-0.522463,-0.507391,-0.497434,-0.194505,-0.184552,-0.278058,-0.222399,-0.292537,-0.269194,-0.905498,-1.234323,1.451114,-1.057295,1.900084,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
2364,1,-1.486041,-0.452889,-0.642777,-0.6828890000000001,-0.677845,-0.672944,-0.662816,-0.134793,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,0.404759,-1.234323,-1.079457,0.858557,-0.161156,-0.874991,-0.7235699999999999,-0.696663,-1.521944,-1.530046
